x,T_4_000K,T_6_000K,T_8_000K,T_10_000K,T_12_000K,T_14_000K,T_16_000K,T_18_000K,T_20_000K,T_22_000K,T_24_000K,T_26_000K,T_28_000K,T_30_000K
-0.382678149761001,-0.0340388313000865,-0.0325285070351747,-0.0282276148558316,-0.0251609024248267,-0.0312156182441341,-0.0290804304701801,-0.0289563604878532,-0.0280937599455899,-0.0192017141856347,-0.0220719797249056,-0.0298742530849256,-0.00390635415905633,-0.0140181373363504,0.0326673623676451
-0.376865283254933,-0.032703106768327,-0.0311975073191298,-0.0270270306584564,-0.0241640888338808,-0.0305321633261532,-0.0285651458770694,-0.0286453436902564,-0.0278180215022605,-0.0188741139126852,-0.021997655970811,-0.0293762609177907,-0.00378892241807134,-0.0138052023646233,0.0325049829339075
-0.371052416748865,-0.0313673822365675,-0.0298665076030849,-0.0258264464610811,-0.0231672752429349,-0.0298487084081724,-0.0280498612839587,-0.0283343268926597,-0.0275422830589311,-0.0185465136397357,-0.0219233322167163,-0.0288782687506557,-0.00373048110973996,-0.0135922673928962,0.0323426035001699
-0.365239550242797,-0.0300316577048081,-0.0285355078870401,-0.0246258622637059,-0.022170461651989,-0.0291652534901915,-0.0275345766908481,-0.0280233100950629,-0.0272665446156017,-0.0182189133667862,-0.0218490084626216,-0.0283802765835208,-0.00367203980140857,-0.0133793324211691,0.0321802240664324
-0.35942668373673,-0.0286959331730486,-0.0272045081709952,-0.0234252780663307,-0.0211736480610431,-0.0284817985722106,-0.0270192920977374,-0.0277122932974662,-0.0269908061722723,-0.0178913130938367,-0.021774684708527,-0.0278822844163859,-0.00361359849307718,-0.013166397449442,0.0320178446326948
-0.353613817230662,-0.0273602086412891,-0.0258735084549504,-0.0222246938689554,-0.0201768344700972,-0.0277983436542297,-0.0265040075046268,-0.0274012764998694,-0.0267150677289429,-0.0175637128208872,-0.0217003609544323,-0.027384292249251,-0.00355515718474579,-0.0129534624777149,0.0318554651989572
-0.347800950724594,-0.0260244841095296,-0.0245425087389055,-0.0210241096715802,-0.0191800208791513,-0.0271148887362489,-0.0259887229115161,-0.0270902597022727,-0.0264393292856135,-0.0172361125479377,-0.0216260372003377,-0.0268863000821161,-0.00349671587641441,-0.0127405275059879,0.0316930857652196
-0.341988084218526,-0.0246887595777701,-0.0232115090228607,-0.019823525474205,-0.0181832072882054,-0.026431433818268,-0.0254734383184054,-0.0267792429046759,-0.0259919627662526,-0.0169085122749882,-0.021551713446243,-0.0263883079149811,-0.00343827456808302,-0.0125275925342608,0.0315307063314821
-0.336175217712458,-0.0233530350460106,-0.0218805093068158,-0.0186229412768297,-0.0171863936972595,-0.0257479789002871,-0.0249581537252948,-0.0264682261070792,-0.025268329876594,-0.0165809120020387,-0.0214773896921484,-0.0258903157478462,-0.00337983325975163,-0.0123146575625337,0.0313683268977445
-0.33036235120639,-0.0220173105142511,-0.020549509590771,-0.0174223570794545,-0.0161895801063137,-0.0250645239823062,-0.0244428691321841,-0.0261572093094824,-0.0245446969869353,-0.0162156428995825,-0.0214030659380537,-0.0253923235807113,-0.00332139195142025,-0.0121017225908066,0.0312059474640069
-0.324549484700322,-0.0206815859824917,-0.0192185098747261,-0.0162217728820792,-0.0151927665153678,-0.0243810690643254,-0.0239275845390735,-0.0257553542808977,-0.0238210640972767,-0.0157255683518986,-0.021328742183959,-0.0248943314135764,-0.00326295064308886,-0.0118887876190795,0.0310435680302693
-0.318736618194254,-0.0193458614507322,-0.0178875101586813,-0.015021188684704,-0.0141959529244219,-0.0236976141463445,-0.0234122999459628,-0.0249260095847323,-0.023097431207618,-0.0152354938042147,-0.0212544184298644,-0.0243963392464414,-0.00320450933475747,-0.0116758526473525,0.0308811885965318
-0.312923751688186,-0.0180101369189727,-0.0165565104426364,-0.0138206044873288,-0.013199139333476,-0.0230141592283636,-0.0228970153528522,-0.024096664888567,-0.0223737983179594,-0.0147454192565308,-0.0211800946757697,-0.0238983470793065,-0.00314606802642609,-0.0114629176756254,0.0307188091627942
-0.307110885182118,-0.0166744123872132,-0.0152255107265916,-0.0126200202899535,-0.0122023257425301,-0.0223307043103827,-0.0223817307597415,-0.0232673201924016,-0.0216501654283007,-0.0142553447088469,-0.0211057709216751,-0.0234003549121716,-0.0030876267180947,-0.0112499827038983,0.0305564297290566
-0.30129801867605,-0.0153386878554537,-0.0138945110105467,-0.0114194360925783,-0.0112055121515842,-0.0216472493924019,-0.0217796104687021,-0.0224379754962363,-0.0209265325386421,-0.013765270161163,-0.0210314471675804,-0.0229023627450367,-0.00302918540976331,-0.0110370477321712,0.030394050295319
-0.295485152169982,-0.0140029633236942,-0.0125635112945019,-0.010218851895203,-0.0102086985606383,-0.020963794474421,-0.0208775427362641,-0.0216086308000709,-0.0202028996489835,-0.0132751956134791,-0.0209571234134858,-0.0224043705779017,-0.00297074410143192,-0.0108241127604441,0.0302316708615814
-0.289672285663914,-0.0126672387919347,-0.011232511578457,-0.0090182676978278,-0.0092118849696924,-0.0202803395564401,-0.019975475003826,-0.0207792861039055,-0.0194792667593248,-0.0127851210657952,-0.0208142939702547,-0.0219063784107668,-0.00291230279310054,-0.010611177788717,0.0300692914278439
-0.283859419157846,-0.0113315142601752,-0.00990151186241215,-0.00781768350045256,-0.0082150713787465,-0.019508160376116,-0.019073407271388,-0.0199499414077402,-0.0187556338696662,-0.0122950465181113,-0.0202384313737242,-0.0214083862436319,-0.00285386148476915,-0.01039824281699,0.0299069119941063
-0.278046552651779,-0.00999578972841576,-0.0085705121463673,-0.00661709930307733,-0.00721825778780061,-0.0185223093137345,-0.01817133953895,-0.0191205967115748,-0.0180320009800076,-0.0118049719704274,-0.0196625687771936,-0.020910394076497,-0.00279542017643776,-0.0101853078452629,0.0297445325603687
-0.272233686145711,-0.00866006519665627,-0.00723951243032245,-0.00541651510570209,-0.00622144419685472,-0.0175364582513529,-0.0172692718065119,-0.0182912520154095,-0.0173083680903489,-0.0113148974227435,-0.0190867061806631,-0.020412401909362,-0.00273697886810638,-0.0099723728735358,0.0295821531266311
-0.266420819639643,-0.00732434066489678,-0.00590851271427759,-0.00421593090832685,-0.00522463060590883,-0.0165506071889713,-0.0163672040740739,-0.0174619073192441,-0.0165847352006903,-0.0108248228750596,-0.0185108435841326,-0.0199144097422271,-0.00267853755977499,-0.00975943790180871,0.0294197736928936
-0.260607953133575,-0.00598861613313729,-0.00457751299823274,-0.00301534671095161,-0.00436604897943727,-0.0155647561265897,-0.0154651363416359,-0.0166325626230788,-0.0158611023110316,-0.0103347483273757,-0.017934980987602,-0.0194164175750922,-0.0026200962514436,-0.00954650293008163,0.029257394259156
-0.254795086627507,-0.00465289160137781,-0.00324651328218788,-0.00181476251357637,-0.00357151178843083,-0.0145789050642082,-0.0145630686091978,-0.0158032179269134,-0.015137469421373,-0.00984467377969185,-0.0173591183910715,-0.0189184254079573,-0.00256165494311222,-0.00933356795835454,0.0290950148254184
-0.248982220121439,-0.00331716706961832,-0.00191551356614303,-0.000614178316201128,-0.0027769745974244,-0.0135930540018266,-0.0136610008767598,-0.014973873230748,-0.0144138365317144,-0.00935459923200796,-0.0167832557945409,-0.0184204332408223,-0.00250321363478083,-0.00912063298662746,0.0289326353916808
-0.243169353615371,-0.00198144253785884,-0.000584513850098181,0.000334240982538903,-0.00198243740641797,-0.012607202939445,-0.0127589331443218,-0.0141445285345827,-0.0136902036420557,-0.00886452468432408,-0.0162073931980104,-0.0179224410736874,-0.00244477232644944,-0.00890769801490038,0.0287702559579433
-0.237356487109303,-0.000645718006099351,0.000746485865946671,0.00125663912343271,-0.00118790021541153,-0.0116213518770635,-0.0118568654118837,-0.0133151838384173,-0.0129665707523971,-0.00837445013664018,-0.0156315306014799,-0.0174244489065525,-0.00238633101811806,-0.0086947630431733,0.0286078765242057
-0.231543620603235,0.000684637563876688,0.00192803656858519,0.00217903726432652,-0.000393363024405095,-0.0106355008146819,-0.0109547976794457,-0.012485839142252,-0.0122429378627384,-0.00788437558895629,-0.0150556680049493,-0.0169264567394176,-0.00232788970978667,-0.00848182807144622,0.0284454970904681
-0.225730754097167,0.00199625721604029,0.00307297816090509,0.00310143540522033,0.000401174166601342,-0.0096496497523003,-0.0100527299470076,-0.0116564944460866,-0.0115193049730798,-0.0073943010412724,-0.0144798054084188,-0.0164284645722827,-0.00226944840145528,-0.00826889309971913,0.0282831176567305
-0.219917887591099,0.00330787686820389,0.00421791975322499,0.00402383354611414,0.00119571135760778,-0.00866379868991872,-0.00915066221456961,-0.0108271497499213,-0.0107956720834212,-0.0069042264935885,-0.0139039428118882,-0.0159304724051477,-0.00221100709312389,-0.00805595812799205,0.028120738222993
-0.214105021085031,0.00461949652036748,0.00536286134554488,0.00494623168700794,0.00199024854861421,-0.00767794762753716,-0.00824859448213158,-0.00999780505375591,-0.0100720391937625,-0.00641415194590462,-0.0133280802153577,-0.0154324802380128,-0.00215256578479251,-0.00784302315626497,0.0279583587892554
-0.208292154578963,0.00593111617253109,0.00650780293786477,0.00586862982790175,0.00278478573962064,-0.00669209656515558,-0.00734652674969354,-0.00916846035759055,-0.00934840630410388,-0.00592407739822072,-0.0127522176188272,-0.0149344880708779,-0.00209412447646112,-0.00763008818453789,0.0277959793555178
-0.202479288072896,0.00724273582469469,0.00765274453018467,0.00679102796879556,0.00357932293062708,-0.00570624550277401,-0.00644445901725551,-0.0083391156614252,-0.00862477341444524,-0.00543400285053683,-0.0121763550222966,-0.014436495903743,-0.00203568316812973,-0.0074171532128108,0.0276335999217802
-0.196666421566828,0.00855435547685829,0.00879768612250457,0.00771342610968936,0.00437386012163352,-0.00472039444039243,-0.00554239128481747,-0.00750977096525984,-0.0079011405247866,-0.00494392830285294,-0.0116004924257661,-0.013938503736608,-0.00197724185979835,-0.00720421824108372,0.0274712204880427
-0.19085355506076,0.00986597512902189,0.00994262771482447,0.00863582425058317,0.00516839731263995,-0.00373454337801086,-0.00464032355237943,-0.00668042626909448,-0.00717750763512796,-0.00445385375516904,-0.0110246298292355,-0.0134405115694731,-0.00191880055146696,-0.00699128326935664,0.0273088410543051
-0.185040688554692,0.0111775947811855,0.0110875693071444,0.00955822239147697,0.00596293450364638,-0.00274869231562929,-0.00373825581994141,-0.00585108157292913,-0.00645387474546933,-0.00396377920748516,-0.010448767232705,-0.0129425194023382,-0.00186035924313557,-0.00677834829762956,0.0271464616205675
-0.179227822048624,0.0124892144333491,0.0122325108994643,0.0104806205323708,0.00675747169465282,-0.00176284125324772,-0.00283618808750337,-0.00502173687676377,-0.00573024185581068,-0.00347370465980126,-0.00987290463617445,-0.0124445272352033,-0.00180191793480419,-0.00656541332590247,0.0269840821868299
-0.173414955542556,0.0138008340855127,0.0133774524917842,0.0114030186732646,0.00755200888565925,-0.000776990190866139,-0.00193412035506534,-0.00419239218059841,-0.00500660896615205,-0.00298363011211737,-0.0092970420396439,-0.0119465350680683,-0.0017434766264728,-0.00635247835417539,0.0268217027530924
-0.167602089036488,0.0151124537376763,0.0145223940841041,0.0123254168141584,0.00834654607666569,0.000208860871515434,-0.0010320526226273,-0.00336304748443306,-0.0042829760764934,-0.00249355556443348,-0.00872117944311336,-0.0114485429009334,-0.00168503531814141,-0.00613954338244831,0.0266593233193548
-0.16178922253042,0.0164240733898399,0.015667335676424,0.0132478149550522,0.00914108326767213,0.00119471193389701,-0.000129984890189261,-0.0025337027882677,-0.00355934318683476,-0.00200348101674959,-0.00814531684658282,-0.0109505507337985,-0.00162659400981002,-0.00592660841072123,0.0264969438856172
-0.155976356024352,0.0177356930420035,0.0168122772687438,0.014170213095946,0.00993562045867855,0.00218056299627858,0.000772082842248766,-0.00170435809210235,-0.00283571029717613,-0.0015134064690657,-0.00756945425005229,-0.0104525585666636,-0.00156815270147864,-0.00571367343899415,0.0263345644518796
-0.150163489518284,0.0190473126941671,0.0179572188610637,0.0150926112368398,0.010730157649685,0.00316641405866015,0.0016741505746868,-0.000875013395936987,-0.00211207740751749,-0.0010233319213818,-0.00699359165352174,-0.00995456639952866,-0.00150971139314725,-0.00550073846726706,0.0261721850181421
-0.144350623012216,0.0203589323463307,0.0191021604533836,0.0160150093777336,0.0115246948406914,0.00415226512104173,0.00257621830712484,-4.56686997716317e-05,-0.00138844451785885,-0.000533257373697911,-0.0064177290569912,-0.00945657423239374,-0.00145127008481586,-0.00528780349553998,0.0260098055844045
-0.138537756506148,0.0216705519984943,0.0202471020457035,0.0169374075186274,0.0123192320316979,0.00513811618342331,0.00347828603956287,0.000783675996393729,-0.000664811628200205,-4.31828260140186e-05,-0.00584186646046066,-0.00895858206525881,-0.00139282877648448,-0.0050748685238129,0.0258474261506669
-0.13272489000008,0.0229821716506579,0.0213920436380234,0.0178598056595212,0.0131137692227043,0.00612396724580488,0.00438035377200091,0.00161302069255909,5.88212614584353e-05,0.000446891721669874,-0.00526600386393012,-0.00846058989812389,-0.00133438746815309,-0.00486193355208581,0.0256850467169293
-0.126912023494012,0.0242937913028215,0.0225369852303433,0.0187822038004151,0.0139083064137107,0.00710981830818646,0.00528242150443895,0.00244236538872444,0.000782454151117077,0.000936966269353766,-0.00469014126739957,-0.00796259773098896,-0.0012759461598217,-0.00464899858035873,0.0255226672831918
-0.121099156987945,0.0256054109549851,0.0236819268226632,0.0197046019413088,0.0147028436047172,0.00809566937056802,0.00618448923687698,0.00327171008488979,0.00150608704077571,0.00142704081703766,-0.00411427867086904,-0.00746460556385404,-0.00121750485149032,-0.00443606360863165,0.0253602878494542
-0.115286290481877,0.0269170306071487,0.0248268684149831,0.0206270000822027,0.0154973807957236,0.0090815204329496,0.00708655696931501,0.00410105478105515,0.00222971993043435,0.00191711536472155,-0.0035384160743385,-0.00696661339671912,-0.00115906354315893,-0.00422312863690457,0.0251979084157166
-0.109473423975809,0.0282286502593123,0.025971810007303,0.0215493982230965,0.01629191798673,0.0100673714953312,0.00798862470175305,0.00493039947722051,0.00295335282009299,0.00240718991240544,-0.00296255347780796,-0.0064686212295842,-0.00110062223482754,-0.00401019366517748,0.025035528981979
-0.103660557469741,0.0295402699114759,0.0271167515996229,0.0224717963639903,0.0170864551777365,0.0110532225577127,0.00889069243419109,0.00575974417338587,0.00367698570975163,0.00289726446008933,-0.00238669088127742,-0.00597062906244927,-0.00104218092649615,-0.0037972586934504,0.0248731495482414
-0.0978476909636728,0.0308518895636395,0.0282616931919428,0.0233941945048841,0.0178809923687429,0.0120390736200943,0.00979276016662912,0.00658908886955123,0.00440061859941027,0.00338733900777323,-0.00181082828474687,-0.00547263689531435,-0.000983739618164767,-0.00358432372172332,0.0247107701145039
-0.0920348244576049,0.0321635092158031,0.0294066347842627,0.0243165926457779,0.0186755295597493,0.0130249246824759,0.0106948278990672,0.00741843356571658,0.0051242514890689,0.00387741355545712,-0.00123496568821634,-0.00497464472817943,-0.000925298309833381,-0.00337138874999624,0.0245483906807663
-0.086221957951537,0.0334751288679667,0.0305515763765826,0.0252389907866717,0.0194700667507558,0.0140107757448575,0.0115968956315052,0.00824777826188194,0.00584788437872755,0.00436748810314101,-0.000659103091685792,-0.00447665256104451,-0.000866857001501994,-0.00315845377826915,0.0243860112470287
-0.080409091445469,0.0347867485201303,0.0316965179689025,0.0261613889275655,0.0202646039417622,0.014996626807239,0.0124989633639432,0.00907712295804729,0.00657151726838619,0.0048575626508249,-8.32404951552519e-05,-0.00397866039390958,-0.000808415693170606,-0.00294551880654207,0.0242236318132911
